kind,region_id,gt_hurt,n_neg_captured,coverage,support,n_sequences_with_neg,max_sequence_share,loo_all_gt_hurt_zero,loo_max_gt_hurt,enrichment,precision,productive_safe_point,feature_a,feature_b,direction_a,direction_b,combinator,not_a_safe_rule
pairwise_OR,OR::P::abs_log_h::high_tail::q17::P::dist_h::high_tail::q13,26,14,0.45977011494252873,40,7,0.25,0,25,1.3239130434782607,0.35,0,abs_log_h,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_ratio_m1::high_tail::q17::P::dist_h::high_tail::q13,26,13,0.4482758620689655,39,7,0.23076923076923078,0,25,1.2608695652173911,0.3333333333333333,0,abs_ratio_m1,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q18::P::dist_h::high_tail::q12,27,14,0.47126436781609193,41,7,0.24390243902439024,0,26,1.2916224814422057,0.34146341463414637,0,abs_log_h,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::dist_h::high_tail::q13::P::resid_mean::low_tail::q1,27,9,0.41379310344827586,36,6,0.2222222222222222,0,26,0.9456521739130435,0.25,0,dist_h,resid_mean,high_tail,low_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q17::P::dist_h::high_tail::q12,28,15,0.4942528735632184,43,7,0.2558139534883721,0,27,1.319514661274014,0.3488372093023256,0,abs_log_h,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_ratio_m1::high_tail::q16::P::dist_h::high_tail::q13,28,14,0.4827586206896552,42,7,0.23809523809523808,0,27,1.2608695652173911,0.3333333333333333,0,abs_ratio_m1,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_ratio_m1::high_tail::q13::P::dist_h::high_tail::q16,28,13,0.47126436781609193,41,5,0.21951219512195122,0,28,1.1993637327677624,0.3170731707317073,0,abs_ratio_m1,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q12::P::score_m_bridge::high_tail::q18,28,12,0.45977011494252873,40,5,0.225,0,27,1.134782608695652,0.3,0,abs_log_h,score_m_bridge,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q16::P::dist_h::high_tail::q13,29,15,0.5057471264367817,44,7,0.22727272727272727,0,28,1.2895256916996045,0.3409090909090909,0,abs_log_h,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q13::P::dist_h::high_tail::q16,29,13,0.4827586206896552,42,5,0.21428571428571427,0,29,1.170807453416149,0.30952380952380953,0,abs_log_h,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::dist_h::high_tail::q13::P::resid_mean::low_tail::q2,29,11,0.45977011494252873,40,6,0.225,0,28,1.0402173913043478,0.275,0,dist_h,resid_mean,high_tail,low_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q17::P::dist_h::high_tail::q11,30,16,0.5287356321839081,46,7,0.2826086956521739,0,29,1.3156899810964082,0.34782608695652173,0,abs_log_h,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q15::P::dist_h::high_tail::q13,30,15,0.5172413793103449,45,7,0.2222222222222222,0,29,1.2608695652173911,0.3333333333333333,0,abs_log_h,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q16::P::dist_h::high_tail::q12,31,16,0.5402298850574713,47,7,0.23404255319148937,0,30,1.2876965772432931,0.3404255319148936,0,abs_log_h,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q14::P::dist_h::high_tail::q13,31,15,0.5287356321839081,46,7,0.21739130434782608,0,30,1.2334593572778827,0.32608695652173914,0,abs_log_h,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q15::P::dist_h::high_tail::q12,32,16,0.5517241379310345,48,7,0.22916666666666666,0,31,1.2608695652173911,0.3333333333333333,0,abs_log_h,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::dist_h::high_tail::q13::P::resid_mean::low_tail::q3,32,12,0.5057471264367817,44,6,0.20454545454545456,0,31,1.0316205533596836,0.2727272727272727,0,dist_h,resid_mean,high_tail,low_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q16::P::dist_h::high_tail::q11,33,17,0.5747126436781609,50,7,0.26,0,32,1.2860869565217392,0.34,0,abs_log_h,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q14::P::dist_h::high_tail::q12,33,16,0.5632183908045977,49,7,0.22448979591836735,0,32,1.2351375332741792,0.32653061224489793,0,abs_log_h,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q13::P::dist_h::high_tail::q14,33,14,0.5402298850574713,47,6,0.2127659574468085,0,33,1.1267345050878814,0.2978723404255319,0,abs_log_h,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q15::P::dist_h::high_tail::q11,34,17,0.5862068965517241,51,7,0.2549019607843137,0,33,1.2608695652173911,0.3333333333333333,0,abs_log_h,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::dist_h::high_tail::q13::P::resid_mean::low_tail::q4,34,14,0.5517241379310345,48,7,0.20833333333333334,0,33,1.1032608695652175,0.2916666666666667,0,dist_h,resid_mean,high_tail,low_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q9::P::abs_ratio_m1::high_tail::q9,34,14,0.5517241379310345,48,6,0.20833333333333334,0,32,1.1032608695652175,0.2916666666666667,0,abs_log_h,abs_ratio_m1,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q8::P::score_m_bridge::high_tail::q19,35,19,0.6206896551724138,54,6,0.2222222222222222,0,33,1.3309178743961352,0.35185185185185186,0,abs_log_h,score_m_bridge,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q17::P::resid_mean::high_tail::q10,35,18,0.6091954022988506,53,7,0.3018867924528302,0,34,1.2846595570139456,0.33962264150943394,0,abs_log_h,resid_mean,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q14::P::dist_h::high_tail::q11,35,17,0.5977011494252874,52,7,0.25,0,34,1.2366220735785953,0.3269230769230769,0,abs_log_h,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_ratio_m1::high_tail::q13::P::dist_h::high_tail::q13,35,15,0.5747126436781609,50,7,0.2,0,34,1.134782608695652,0.3,0,abs_ratio_m1,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::low_tail::q0::P::abs_ratio_m1::high_tail::q9,35,14,0.5632183908045977,49,6,0.20408163265306123,0,33,1.0807453416149067,0.2857142857142857,0,abs_log_h,abs_ratio_m1,low_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q8::P::score_m_bridge::high_tail::q18,36,19,0.632183908045977,55,6,0.21818181818181817,0,34,1.3067193675889328,0.34545454545454546,0,abs_log_h,score_m_bridge,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_ratio_m1::high_tail::q13::P::dist_h::high_tail::q12,36,16,0.5977011494252874,52,7,0.21153846153846154,0,35,1.1638795986622075,0.3076923076923077,0,abs_ratio_m1,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q13::P::dist_h::high_tail::q13,36,15,0.5862068965517241,51,7,0.19607843137254902,0,35,1.1125319693094629,0.29411764705882354,0,abs_log_h,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_ratio_m1::high_tail::q16::P::resid_mean::high_tail::q10,37,18,0.632183908045977,55,7,0.2909090909090909,0,36,1.2379446640316205,0.32727272727272727,0,abs_ratio_m1,resid_mean,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::low_tail::q2::P::abs_ratio_m1::high_tail::q10,37,16,0.6091954022988506,53,7,0.20754716981132076,0,35,1.1419196062346184,0.3018867924528302,0,abs_log_h,abs_ratio_m1,low_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q18::P::score_m_bridge::high_tail::q8,38,18,0.6436781609195402,56,7,0.2857142857142857,0,36,1.2158385093167703,0.32142857142857145,0,abs_log_h,score_m_bridge,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q8::P::resid_mean::high_tail::q18,38,18,0.6436781609195402,56,6,0.21428571428571427,0,36,1.2158385093167703,0.32142857142857145,0,abs_log_h,resid_mean,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q12::P::dist_h::high_tail::q11,38,17,0.632183908045977,55,7,0.23636363636363636,0,37,1.1691699604743082,0.3090909090909091,0,abs_log_h,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q17::P::resid_mean::high_tail::q9,39,18,0.6551724137931034,57,7,0.2807017543859649,0,37,1.194508009153318,0.3157894736842105,0,abs_log_h,resid_mean,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q11::P::dist_h::high_tail::q11,39,17,0.6436781609195402,56,7,0.23214285714285715,0,38,1.1482919254658384,0.30357142857142855,0,abs_log_h,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q18::P::dist_h::high_tail::q7,40,19,0.6781609195402298,59,7,0.2542372881355932,0,38,1.2181282240235813,0.3220338983050847,0,abs_log_h,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q19::P::dist_h::high_tail::q7,40,18,0.6666666666666666,58,7,0.2413793103448276,0,38,1.1739130434782608,0.3103448275862069,0,abs_log_h,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::low_tail::q2::P::abs_ratio_m1::high_tail::q9,40,17,0.6551724137931034,57,7,0.21052631578947367,0,38,1.1281464530892447,0.2982456140350877,0,abs_log_h,abs_ratio_m1,low_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::low_tail::q2::P::abs_ratio_m1::high_tail::q8,41,20,0.7011494252873564,61,7,0.2459016393442623,0,39,1.240199572344975,0.32786885245901637,0,abs_log_h,abs_ratio_m1,low_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::low_tail::q1::P::dist_h::high_tail::q7,41,18,0.6781609195402298,59,7,0.23728813559322035,0,39,1.1540162122328665,0.3050847457627119,0,abs_log_h,dist_h,low_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q8::P::resid_mean::high_tail::q14,42,20,0.7126436781609196,62,7,0.24193548387096775,0,40,1.220196353436185,0.3225806451612903,0,abs_log_h,resid_mean,high_tail,high_tail,OR,1
pairwise_OR,OR::P::dist_h::high_tail::q7::P::score_m_bridge::low_tail::q1,42,19,0.7011494252873564,61,7,0.22950819672131148,0,40,1.1781895937277262,0.3114754098360656,0,dist_h,score_m_bridge,high_tail,low_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q9::P::dist_h::high_tail::q11,43,18,0.7011494252873564,61,7,0.21311475409836064,0,41,1.1161796151104775,0.29508196721311475,0,abs_log_h,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q8::P::dist_h::high_tail::q11,44,20,0.735632183908046,64,7,0.21875,0,42,1.1820652173913042,0.3125,0,abs_log_h,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q9::P::score_m_bridge::high_tail::q12,44,18,0.7126436781609196,62,7,0.20967741935483872,0,42,1.0981767180925666,0.2903225806451613,0,abs_log_h,score_m_bridge,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q8::P::score_m_bridge::high_tail::q12,45,20,0.7471264367816092,65,7,0.2153846153846154,0,43,1.1638795986622075,0.3076923076923077,0,abs_log_h,score_m_bridge,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q9::P::score_m_bridge::low_tail::q6,46,17,0.7241379310344828,63,6,0.20634920634920634,0,44,1.020703933747412,0.2698412698412698,0,abs_log_h,score_m_bridge,high_tail,low_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q8::P::score_m_bridge::high_tail::q10,48,21,0.7931034482758621,69,7,0.2318840579710145,0,46,1.1512287334593574,0.30434782608695654,0,abs_log_h,score_m_bridge,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q9::P::dist_h::high_tail::q8,48,19,0.7701149425287356,67,7,0.208955223880597,0,46,1.072680077871512,0.2835820895522388,0,abs_log_h,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q9::P::dist_h::high_tail::q7,49,21,0.8045977011494253,70,7,0.21428571428571427,0,47,1.134782608695652,0.3,0,abs_log_h,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q8::P::dist_h::high_tail::q7,50,22,0.8275862068965517,72,7,0.2222222222222222,0,48,1.1557971014492754,0.3055555555555556,0,abs_log_h,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::resid_mean::high_tail::q17::P::score_m_bridge::low_tail::q15,51,23,0.8505747126436781,74,7,0.24324324324324326,0,49,1.1756756756756757,0.3108108108108108,0,resid_mean,score_m_bridge,high_tail,low_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q7::P::dist_h::high_tail::q7,51,22,0.8390804597701149,73,7,0.2191780821917808,0,49,1.1399642644431207,0.3013698630136986,0,abs_log_h,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q9::P::dist_h::high_tail::q6,51,21,0.8275862068965517,72,7,0.20833333333333334,0,49,1.1032608695652175,0.2916666666666667,0,abs_log_h,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q6::P::dist_h::high_tail::q7,53,22,0.8620689655172413,75,7,0.21333333333333335,0,51,1.1095652173913042,0.29333333333333333,0,abs_log_h,dist_h,high_tail,high_tail,OR,1
pairwise_OR,OR::P::resid_mean::high_tail::q16::P::score_m_bridge::low_tail::q15,54,23,0.8850574712643678,77,7,0.23376623376623376,0,52,1.1298701298701297,0.2987012987012987,0,resid_mean,score_m_bridge,high_tail,low_tail,OR,1
pairwise_OR,OR::P::abs_log_h::low_tail::q2::P::abs_ratio_m1::high_tail::q4,55,23,0.896551724137931,78,7,0.23076923076923078,0,53,1.1153846153846154,0.2948717948717949,0,abs_log_h,abs_ratio_m1,low_tail,high_tail,OR,1
pairwise_OR,OR::P::abs_log_h::high_tail::q3::P::dist_h::high_tail::q4,60,23,0.9540229885057471,83,7,0.2289156626506024,0,58,1.0481927710843373,0.27710843373493976,0,abs_log_h,dist_h,high_tail,high_tail,OR,1
